Flow ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
flow-008913,146.20.225.157,18.34.138.217,16988,23,6,07/07/2017 11:14:17 AM,43308.8034254583,483,0,3200,1940,985,48,18.63750253026149,1.2378677828937101,1469,42,697.9353591207587,215.20483679896907,4987411.548443798,4775.005388909799,2195.6815206022416,2785.623409292016,11770.614336099767,327.7454734586152,93473.6730198201,1667.3208609214573,265.0901110030648,19231.043604409144,10.636418369849299,15329.966994436312,1596.1848217018257,698.5199980574247,11187.250506091003,308.461348568039,2,0,0,0,36,168,19.142572465006698,8.67032830870978,40,805,533.5177098953673,283.2257105570068,3326.487120733585,2,290,20,4,64,0,0,0,0.7082326474649893,279.3311878701429,437.75794452299095,325.8600010173615,0,0,0,0,0,0,9,480,6,406,4,16384,2,20,117.46853951135428,4.04622279985306,1931.5872728899749,0,2260.1970121721265,1305.1454814206643,5576.540981315316,0,DoS GoldenEye
flow-008914,102.231.137.4,12.51.68.40,29122,21,6,07/07/2017 11:14:17 AM,60612.07935282339,24,15,312,1689,1095,27,628.3987129180123,97.10431121419803,980,35,677.372607997541,194.88505215091138,43485.73054533158,24.72576431257898,64.71922907064041,674.210786161447,41613.36362140748,75.90810221552697,35212.9464114176,999.0928799547445,272.42644262672354,12059.469696836455,384.2470797841996,1902.2595390579584,3466.642336123149,472.6105185343015,2098.167367348549,183.03687195037406,2,0,0,0,188,114,7.69239362151747,7.918252710117599,59,1009,217.31188335880364,204.22572135101672,4852.64810733318,0,1,0,0,3,0,0,0,2.576967853852259,226.12130949956554,130.7572364064137,588.0651334352705,0,0,0,0,0,0,18,2355,5,362,4096,2048,7,20,886.1096573020299,243.54815683883214,935.5080477875114,0,4941.548393044907,1185.8484466638447,8130.596121961713,0,BENIGN
flow-008915,22.13.39.155,52.21.73.142,34649,22,6,07/07/2017 11:14:18 AM,83517.80424530676,7,13,4954,1980,608,50,666.0247576140453,155.29682943369417,851,36,194.18236149546516,64.3314732869718,37544.62654710048,91.72559318364873,1700.943901305337,599.7555254748619,19830.097114433094,405.6101931877509,72774.00197867888,1945.723561746752,1924.936445995453,39987.54206319415,122.66065615493565,26222.942825309106,66.98069988103005,945.3088437151392,3481.526597732075,124.06470772131031,1,0,0,0,235,329,15.399752835324698,32.17365108566191,34,607,148.91461924795144,289.03505861759913,1722.1395865178217,1,2,0,1,15,0,0,0,1.12339285970844,555.7774174320184,439.5865080661343,411.21832828809954,0,0,0,0,0,0,8,2130,2,842,1024,16384,1,20,830.995102026727,394.58603130506197,301.05650954630414,0,1660.3819024062411,1175.4707468263302,7475.793969990778,0,BENIGN
flow-008916,101.168.12.140,100.202.46.129,29731,8080,0,07/07/2017 11:14:18 AM,6378.714511326796,262,0,4470,2309,490,52,41.733624186133646,9.679035955044656,678,44,630.8613561044363,136.10003221867805,650023.7295830775,4160.7003989492005,1505.662652352325,1409.937113514839,40716.15513535606,25.781558129653213,123387.96193873882,340.2744079822798,147.40390067129928,10227.942136018082,304.59060391003817,38985.350336964104,8088.683322124979,492.0316605059329,13368.383146639837,34.13421715894951,2,0,0,0,369,144,33.10280735856705,39.18484265377786,29,572,175.30530529082273,86.0167874575881,4157.902225409276,2,386,13,3,55,0,0,0,1.3961603156151021,331.75222771184394,514.7594215273946,460.5553755699278,0,0,0,0,0,0,8,2402,13,1537,4,1024,3,20,441.7274763810023,416.08115170631453,2819.618502535715,0,1896.5162964418325,728.1197155401949,11636.263935158013,0,DDoS
flow-008917,77.193.95.107,28.110.85.39,7872,3389,0,07/07/2017 11:14:19 AM,33392.45801714713,599,0,1152,1587,489,32,52.27788067243543,4.138623750111101,572,38,435.57182772142863,147.65619867203077,2760857.4483359433,3346.8669676103,8757.328156804355,108.37504640206808,33769.36944669706,349.3179542093647,42617.8913045544,6555.962814516901,1397.092167986201,81754.71743990648,469.6383645245048,12627.32727473052,14226.42083524155,496.6486166599629,11485.763747639015,268.790498686598,1,0,0,0,48,318,36.34048726497376,27.83561743500441,42,1149,117.91037877096457,189.5669971362418,4322.332310650912,1,362,16,4,29,0,0,0,1.7956338669561929,395.4101934970526,235.59718772407345,558.6021207522545,0,0,0,0,0,0,9,2282,12,1025,4,32768,1,20,279.42811746111175,216.4751303502665,186.78514987724756,0,1438.1665443870234,583.891303416755,10732.350898766095,0,DDoS
flow-008918,13.41.194.46,34.241.122.185,2139,80,6,07/07/2017 11:14:19 AM,195.3808413643691,1,1,279,652,59,25,58.934919802251734,103.71246886306625,929,29,639.3956868866131,86.22297989955537,1744.1765713965763,1437.8148922114824,2299.108250249096,1812.7759663588686,1002.4059944007602,362.5180972780749,30836.910830945286,3071.2631478680864,1297.812004734854,13692.529073314221,363.3341765051514,9760.31550313678,883.9850233949705,83.19032758823697,5922.527541373965,108.51983194568882,2,0,0,0,75,31,33.37241525855573,25.889544181552417,47,1108,514.8730625291619,255.57924956430747,2437.131602952065,0,1,0,3,0,0,0,0,2.2203042988539297,454.45807752812283,435.18519405974905,435.93118777381983,0,0,0,0,0,0,3,191,12,372,65535,8192,14,20,780.6083061960896,301.424978409223,1053.9643225796651,0,3296.4863997851517,88.5716486373609,8614.640800247556,0,PortScan
flow-008919,70.146.223.33,95.125.141.74,15457,3389,17,07/07/2017 11:14:19 AM,175126.7226370255,14,16,2526,2863,1281,50,425.3307378229534,181.5831052521751,735,59,505.9509686526688,154.84372613203718,24199.569616354223,69.73189286679874,1267.5581182120777,924.9368488983521,11785.072399090868,234.35639039193705,12854.728822775203,2379.5867308390625,175.81164102508163,796.5038863331622,418.4591445068931,88022.04509992829,1870.7409066245855,1385.661376390688,12393.046123558965,185.77322977568338,0,0,0,0,176,342,30.50519642946341,25.37292067196251,56,1446,479.784576440965,247.65179475825212,4678.282732776753,1,2,1,3,17,0,0,0,1.846502617084108,196.15078135711335,118.92582097338823,429.2605648561805,0,0,0,0,0,0,6,2846,1,1711,16384,4096,1,20,770.746245259427,463.3459891307688,1964.9025060681533,0,1364.2944736409756,495.26934797329636,5769.364730190738,0,BENIGN
flow-008920,47.29.130.28,11.90.205.226,35009,80,6,07/07/2017 11:14:20 AM,212243.79364564494,13,20,3316,2142,1140,46,297.13627089107683,234.83308085261964,604,24,145.22958092349816,284.30372641502873,7578.751771467716,19.49855146493264,1155.361102479184,28.258869121468464,10556.252558163089,486.21295780140645,2861.5283241261204,2452.087421196585,1103.1860621974586,2482.7920040425956,240.01049480291863,7064.453774901462,1765.134528186182,683.8736771016625,21639.335372206984,56.315211730678925,2,0,0,0,282,38,47.03909955527882,30.219327855508865,57,688,345.31762218403657,98.68999298664738,2688.531347052062,2,0,1,1,16,0,0,0,2.2979334176077737,462.1989172294354,496.4385152175551,117.1951603008597,0,0,0,0,0,0,19,3199,13,2816,32768,2048,4,20,705.09208841457,306.14596000474995,136.03801656111023,0,1102.4827048482932,184.80705726937384,3846.813111312291,0,BENIGN
flow-008921,18.233.195.185,166.181.22.5,58662,23,6,07/07/2017 11:14:20 AM,135396.6094003105,13,17,3959,3385,538,49,606.6301178517151,163.75696801554054,260,25,257.90299199584285,61.23451663623467,3020.121520123476,54.95939638094909,4211.86552528263,2326.5694262739576,26992.77812220115,65.12630176300199,30830.545846276313,109.8422310310768,35.87256826586871,17796.67189139717,496.8487397370837,619.0922217111821,4042.099753681187,766.7826307229614,6513.964177546448,70.37305977988511,2,0,0,0,90,100,35.33013796613144,31.698475897304025,52,1432,222.1970309018143,168.58641109094594,1212.8252824304657,0,1,1,2,8,0,0,0,1.2255325736403222,384.1581741075917,177.20502861991008,312.2470623872359,0,0,0,0,0,0,5,3834,14,1343,32768,16384,4,20,570.0375361013794,315.303146707271,2007.4607078716035,0,3542.2689396688834,1330.427711379886,8027.143814430092,0,BENIGN
flow-008922,62.190.53.122,147.9.33.67,64596,21,6,07/07/2017 11:14:21 AM,15682.694164110435,1434,0,2554,642,655,37,41.14246422256427,4.427979641727426,1201,25,309.9811551418386,184.154570946911,3336555.7416161583,2910.908255252592,281.02574495378656,789.026594234897,61419.15905244248,276.1660801695991,63709.741196406365,8122.240705406899,45.79651426458731,15528.296491532617,435.28885963120456,11600.909144400826,358.72820608731826,282.8003077644822,37358.29626600302,157.71053788785966,0,0,0,0,38,141,9.927886573775803,34.29487004897562,24,1215,165.58221133584175,93.83970876681883,2619.761616655379,0,356,8,0,60,0,0,0,2.96360248699817,334.8202134609759,443.14578946079604,282.5516179270307,0,0,0,0,0,0,6,1728,1,1612,2,1024,10,20,374.9729105697809,293.70578078426445,2061.0004843316774,0,3351.056221660419,1684.7359591741024,9021.635141244427,0,DDoS
flow-008923,186.77.69.211,147.56.66.200,27023,53,0,07/07/2017 11:14:22 AM,464.7168371561488,1,0,2500,2124,68,26,28.966766363385563,60.616882318778366,730,21,97.93661012276227,8.779172726129392,1529.0780600395278,6109.6540185942,5896.947389169291,1677.4448739540967,3973.726573409308,334.56032438489405,28592.527835589102,264.9661327201189,1005.1059359343184,8007.461637489063,121.60761696806016,17255.27910023586,2823.8581277302837,210.33375880102145,627.1212736261896,136.04264500434326,0,0,0,0,210,424,37.68558849756317,1.8979937689695223,60,761,245.90261887130646,297.8124826283837,423.24912246858594,0,1,1,0,0,0,0,0,0.6357099037647782,400.632834134339,446.1568238321366,551.1372688760976,0,0,0,0,0,0,13,1952,6,987,8192,8192,9,20,146.9956777545872,350.0590580266727,2027.4606810758896,0,4616.938619468562,986.9307472753211,19331.92517100519,0,PortScan
flow-008924,144.76.219.39,81.141.200.49,40344,23,17,07/07/2017 11:14:22 AM,20300.207440183352,22,20,1071,3909,1399,39,319.50863493835,59.15196230010732,1246,37,114.3898842745482,134.8642653173968,47558.344188911105,23.121765863280256,20752.944515210824,2081.6954181490596,22256.090816433545,4.821502866224736,13631.677627404555,77.78663665255438,431.7303683517557,172.3175652961133,256.63822698459063,26210.210729263294,3970.014100408394,1397.969489014853,3059.8900540099294,118.10135059525399,1,0,0,0,287,48,38.18793529027896,24.143222542611717,43,1455,301.51921259722064,148.00007298189865,1610.531309305557,1,0,1,0,16,0,0,0,0.7572804314697255,480.5516792602467,653.6694058554981,111.49724499096952,0,0,0,0,0,0,16,1035,14,99,4096,8192,12,20,4.390833082746681,445.7368084264882,1701.214364442558,0,3549.926552078471,1374.371190735447,16789.597427447265,0,BENIGN
flow-008925,90.192.168.32,25.23.60.134,1253,21,17,07/07/2017 11:14:23 AM,19613.961305197186,10,8,803,2565,1156,32,790.2896405023672,0.9198244751304263,126,51,533.4101779089472,94.6448163747408,47763.48641614009,19.816245723245856,564.4992539156274,1422.7190563871702,35890.46632008159,64.83711524653913,25516.036436473227,8189.107346013829,807.2324622435816,10668.717009994716,186.44101312753148,37158.97569752734,1242.8854412338421,548.2947510297188,663.5238910415458,379.71252652931537,2,0,0,0,156,43,35.92613543633483,21.04943731416361,42,535,299.89084495820174,143.56694138829238,4827.054589378187,2,0,1,3,17,0,0,0,2.971765174229063,110.86535057714815,212.07774171715246,210.06045864263126,0,0,0,0,0,0,1,2588,10,1141,4096,1024,1,20,322.4942176137917,147.15846420654606,700.1573475406865,0,448.2119785299965,1431.443640872637,1037.1842476857817,0,BENIGN
flow-008926,186.76.44.85,56.142.11.148,59626,21,0,07/07/2017 11:14:23 AM,1393394.291271015,70,16,2898,1509,100,43,789.9687638361629,1.1556922168909134,1079,41,768.1926079549037,87.62635688073435,49938.90601513513,1.3359020100820138,1935.9010648529807,1184.2969992250935,40750.4758689919,30.62869192514589,22562.109677128654,5320.498198802658,1158.24041705802,5696.158473539327,193.86277123629912,58530.405096040624,4407.783459625994,334.9766224604809,12842.113956575464,152.11714784845464,1,0,0,0,413,246,30.743375770464663,10.292663839276946,54,1011,492.1429031182964,149.77599662181518,1289.7885236654747,7,5,1,0,26,0,0,0,1.5570118665188812,458.86507575016003,328.949379948671,92.61848953016244,0,0,0,0,0,0,10,1124,4,1490,32768,16384,2,20,306.40276128351996,276.8744705531209,778.2684414504505,0,4188.46392857514,295.46000183802,16177.805019597181,0,FTP-Patator
flow-008927,101.68.254.220,91.207.41.116,6384,21,0,07/07/2017 11:14:24 AM,74947.94469098288,10,3,504,2087,1090,49,606.7234396043908,251.9668028131187,1468,35,126.72847730687889,154.3064774242153,47518.72507953478,51.91598859557109,2932.0416349335746,975.114910521949,16580.276041794103,55.08917065261104,256276.94398153486,5169.732760277154,1771.5119244415916,5826.894341911253,16.54862970713239,3611.5457324410427,2190.0044585275373,744.5368207969457,2585.12233351031,186.54872658084395,1,0,0,0,259,513,1.4493957296536166,18.780871572983344,22,1368,159.5782834032579,238.84189625164402,1456.5379762511639,2,2,0,4,2,0,0,0,2.629013484435516,691.495558510468,355.42316522276974,307.00074044974946,0,0,0,0,0,0,10,470,4,1323,32768,4096,13,20,433.2702741922434,406.72718967638457,1908.8489741304952,0,1393.7989489015124,1805.6145622621145,3184.3036831035342,0,BENIGN
flow-008928,184.193.250.34,128.228.7.240,18610,443,6,07/07/2017 11:14:24 AM,23401.674391087134,1769,0,719,3360,163,27,13.7723750059372,3.641941293252348,536,55,716.2816015771825,272.44158029573225,3409857.230195972,2734.023253234051,180.51490693942037,1965.99549692634,3217.614321363415,43.74996189485791,20141.905059707264,785.0137184356216,1829.9934130086137,36886.59725684131,175.12794716776142,45466.57451725951,1147.1252483020178,497.365406992261,7462.624891474151,270.64491926995134,0,0,0,0,531,86,3.255979612739192,31.154291480125927,54,744,588.0072016261252,297.8630953847792,2165.407392789789,0,162,4,1,36,0,0,0,2.8460611879247155,301.50614396618244,299.13218906025986,400.61635555028977,0,0,0,0,0,0,8,827,6,1162,1,4096,6,20,65.41106228390925,160.0194296782639,447.44724977755925,0,4630.652315572992,1903.6580879956582,7998.996081379819,0,DDoS
flow-008929,112.79.135.219,140.230.36.232,39970,21,17,07/07/2017 11:14:25 AM,48411.1145904687,1137,0,905,701,1042,29,53.477887182951626,9.524375258583413,833,36,389.229746153065,9.783369232193696,2241291.185033496,1327.552909880177,2839.34757639296,81.35221968166118,16780.6387084771,39.52705146146984,24858.538001410438,13366.80963171723,1692.5385764019518,12650.890748710828,240.92947518004493,13549.235938044656,5870.268648672451,586.3554646272199,15421.230058940071,9.380249877917768,1,0,0,0,238,96,11.489342756946886,34.33437377003683,31,1460,257.16591701806726,211.72998781299785,4408.016996061141,1,393,34,1,83,0,0,0,1.9613941219577198,634.3126767964203,308.61380490901826,201.33454156471691,0,0,0,0,0,0,18,1186,1,189,4,16384,7,20,564.1378391651613,378.35787383033545,1509.1126550368353,0,3974.548361507378,1655.188790359847,509.92512035035224,0,DoS Hulk
flow-008930,52.181.211.170,72.251.4.12,34288,22,17,07/07/2017 11:14:25 AM,93390.15486247992,24,24,3087,3505,1153,48,191.19435171923396,69.17089100146768,1234,31,615.4293738119843,246.74439936730855,5937.957267726857,33.62281300956656,2734.9129695080974,1876.8952952726524,6233.972809893335,104.66679459785117,186545.28182882984,1546.5176136119405,507.0841559296155,3395.817867022353,401.6155340570755,13156.476957342082,1511.5023632282455,415.1469901301657,371.0024557411912,169.58430850263792,0,0,0,0,204,301,41.979698290668374,38.80522806358847,36,1393,378.6666536449459,251.2140071332406,3227.760373133698,0,2,1,0,15,0,0,0,2.923708826069913,618.0788516662772,668.405801187118,236.56916290811898,0,0,0,0,0,0,6,1829,9,72,1024,1024,2,20,42.036974799582794,359.2189564632999,2799.500998148462,0,4003.9606597315765,951.8096166237484,11241.535928395018,0,BENIGN
flow-008931,50.99.32.192,161.200.95.204,28918,21,0,07/07/2017 11:14:25 AM,20434.044568467918,1918,0,2309,2802,489,46,58.44775675225334,0.294796168187621,1488,35,528.8029277510416,18.590392860722204,2975366.9946046807,2354.1149966945613,12134.89533344929,2531.6554632707443,34700.526129775586,66.42744301774056,3774.8272021182256,1093.3697429026945,552.5935732991813,7854.947959409747,103.96533681624948,2351.2390113571673,1369.0484771078181,465.1810106094369,7560.356446146074,97.47197411396726,0,0,0,0,47,172,27.90418029491639,8.47973087359479,41,1161,217.62920423674996,180.28873381140596,4781.7065961458675,2,400,16,1,52,0,0,0,1.3309934432558066,185.34208145069215,119.58202073826104,596.2476770915075,0,0,0,0,0,0,17,807,10,2779,1,8192,9,20,805.6709151536465,77.16859456749336,493.18136317320335,0,3270.105114157035,1062.2332881404213,2344.662150268964,0,DoS GoldenEye
flow-008932,99.108.141.125,128.228.120.62,43954,3389,6,07/07/2017 11:14:26 AM,92.43265015456836,1,1,3882,77,50,32,50.57883175273857,95.87889071227472,1250,42,137.52464642719036,273.5077368227566,1667.2042054222268,1021.2402242162658,2514.594937968879,2944.8442316710557,19963.33438392501,337.851107205374,29852.79951794253,24525.299954877777,1406.459578193615,35429.96959958922,56.9005713495111,6471.816875705688,7485.736433949594,535.7745731509912,1559.1238077001294,244.63748587873874,0,0,0,0,37,39,38.84863724606077,14.41437040540518,55,560,151.81244802705498,125.47289791209194,1975.055542035125,0,1,0,1,0,0,0,0,1.4649377196850282,580.0853060793577,199.01261026963584,85.83120316831305,0,0,0,0,0,0,4,214,14,2168,8192,8192,3,20,613.3678068708874,316.5913930878446,1280.7851785117102,0,1214.0825682881534,633.4527825062511,9021.704735360478,0,PortScan
flow-008933,82.91.179.225,178.76.219.109,49468,80,17,07/07/2017 11:14:27 AM,1046956.4216013207,99,9,3665,1789,82,39,673.124114822207,48.68040827229817,610,26,692.711535213598,237.6455535515055,3024.0021933669345,9.886634372320778,5716.434873203053,2946.1469463866965,51469.0716328091,64.8600959567171,53717.346291216345,1949.2576231235867,1292.595203939787,15118.016134296991,61.95846353531687,13859.542434434921,4910.033679301354,499.90708591944946,6089.829686142324,367.93547550478013,1,0,0,0,84,152,15.86738633293796,37.48846919794429,61,962,566.251198431519,240.16082260422692,3159.8929037548605,19,18,0,3,25,0,0,0,0.9497821931715871,568.5067289513038,677.7809229707835,501.00698911789164,0,0,0,0,0,0,2,3171,11,1655,8192,16384,2,20,25.557948576652056,160.4347555043867,1193.264965509226,0,2446.5525094267373,730.5809352870563,14421.35183586577,0,FTP-Patator
flow-008934,96.111.79.89,184.182.235.53,37468,22,17,07/07/2017 11:14:27 AM,6173.802889649576,460,0,3621,296,808,48,41.84071082023779,5.859045797600007,116,53,535.7959269397113,99.96826537601137,2423429.125325746,4826.090904159095,7103.3522009363505,222.93069459942427,32457.206527738424,221.64076576743557,6531.0519189423985,8959.263168483503,1128.0913928736006,1882.6869757249378,200.07347807891173,3134.3810492570537,150.40248131542606,940.5751748682978,3753.940086927058,129.15171598173737,2,0,0,0,432,282,45.67189022655103,3.2112103692413516,45,1158,314.48678591120756,137.27941743019719,2998.449414656222,0,362,6,4,66,0,0,0,1.8600962061939286,545.4056448442068,257.8248210403976,433.37675243626853,0,0,0,0,0,0,4,3924,6,1614,1,32768,14,20,580.9960712107669,420.55612338590345,1670.310213997784,0,3564.0498110934027,1077.0371614536575,18966.220008906454,0,DoS Hulk
flow-008935,125.98.192.86,57.185.167.11,58461,8080,0,07/07/2017 11:14:27 AM,35525.71356446969,1340,0,4882,371,670,35,11.391637630669162,4.906828547443764,1213,39,339.0486255946995,278.64029893972315,254796.894483833,2990.6607473056984,6758.0246786807775,406.92777566740756,3410.1120733595208,38.99198991438241,2541.402247046496,222.76310059275573,1887.5442424553269,7492.882234768937,180.29807212359412,54375.77332700527,2402.6898184549914,286.17166427540474,15025.624035955556,186.34687870815526,0,0,0,0,414,50,24.715819917346217,9.570456883353218,53,851,119.36591329257953,61.83989468904353,4300.229774985111,1,149,5,4,87,0,0,0,1.4706719175795615,250.91602907700786,657.7578259268463,143.32724639224477,0,0,0,0,0,0,14,3384,8,283,0,2048,2,20,656.1971174560153,96.35994829349231,1827.4567762803692,0,4850.011853255929,608.6326837938674,16229.538430793735,0,DoS GoldenEye
